frame,time_sec,marker_id,x,y,z,rx,ry,rz
5948,99.133333,7,-4074.718033,-2714.513525,279585.510245,-0.183549,-3.127897,-0.202177
5949,99.150000,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5950,99.166667,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5951,99.183333,1,-8884.699949,-1973.964800,272581.831755,0.224746,3.159067,0.421739
5951,99.183333,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5952,99.200000,1,-8840.675812,-1957.489569,271494.414430,0.213502,3.139280,0.479756
5952,99.200000,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5953,99.216667,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5954,99.233333,7,-4066.759834,-2715.340113,278151.729615,-0.186646,-2.966927,-0.078284
5955,99.250000,1,-8872.342464,-1971.832957,272291.812257,0.222280,3.149375,0.427979
5955,99.250000,7,-4081.536839,-2724.408768,278783.090765,-0.184592,-3.001136,-0.072576
5956,99.266667,1,-8872.342464,-1971.832957,272291.812257,0.222280,3.149375,0.427979
5956,99.266667,7,-4081.536839,-2724.408768,278783.090765,-0.184592,-3.001136,-0.072576
5957,99.283333,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5957,99.283333,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5958,99.300000,7,-4085.061591,-2725.833371,279222.191586,-0.187743,-2.999846,-0.074453
5959,99.316667,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5960,99.333333,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5960,99.333333,7,-4089.501558,-2727.022894,279334.279327,-0.187294,-3.015199,-0.057883
5961,99.350000,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5961,99.350000,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5962,99.366667,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5962,99.366667,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5963,99.383333,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5964,99.400000,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5965,99.416667,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5966,99.433333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5967,99.450000,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5967,99.450000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5968,99.466667,1,-8886.237186,-1978.437071,272803.924728,0.220100,3.156310,0.406826
5968,99.466667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5969,99.483333,7,-4058.928473,-2714.969565,277804.100410,-0.185704,-2.950617,-0.042763
5969,99.483333,17,2600.167663,-3837.601489,317268.007974,-0.033224,-2.548372,-2.049370
5970,99.500000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5971,99.516667,1,-8840.521315,-1964.241406,271666.975801,0.215547,3.121919,0.492788
5971,99.516667,7,-4070.993509,-2723.166601,279490.997374,-0.186613,-3.070947,-0.000858
5972,99.533333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5973,99.550000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5974,99.566667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5975,99.583333,1,-8887.551032,-1981.421709,272847.889664,0.226607,3.139201,0.435019
5975,99.583333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5976,99.600000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5977,99.616667,1,-8887.551032,-1981.421709,272847.889664,0.226607,3.139201,0.435019
5977,99.616667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5978,99.633333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5979,99.650000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5980,99.666667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5981,99.683333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5982,99.700000,1,-8883.359829,-1977.707646,272716.986700,0.225665,3.148941,0.428627
5982,99.700000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5983,99.716667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5984,99.733333,1,-8830.366082,-1953.689035,271349.079425,0.212450,3.147914,0.474680
5984,99.733333,7,-4074.782842,-2717.971699,278706.389288,-0.189157,-2.978541,-0.066660
5985,99.750000,1,-8884.716729,-1982.143459,272933.854407,0.220999,3.145840,0.414135
5985,99.750000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5986,99.766667,1,-8884.716729,-1982.143459,272933.854407,0.220999,3.145840,0.414135
5986,99.766667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5987,99.783333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5988,99.800000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5989,99.816667,1,-8837.746656,-1960.858593,271579.817369,0.214516,3.130435,0.486516
5989,99.816667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5990,99.833333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5991,99.850000,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5992,99.866667,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5993,99.883333,7,-4066.150195,-2716.921819,278303.561422,-0.184969,-2.959173,-0.059126
5994,99.900000,7,-4073.849694,-2719.339665,278835.907618,-0.187406,-2.969758,-0.046317
5995,99.916667,7,-4031.554860,-2710.586868,276496.275011,-0.170969,-2.901287,-0.056134
5996,99.933333,7,-4049.968408,-2747.953240,278778.579963,0.191062,2.954896,-0.039888
5997,99.950000,7,-4049.968408,-2747.953240,278778.579963,0.191062,2.954896,-0.039888
5998,99.966667,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
5998,99.966667,7,-4081.449263,-2743.852181,280053.373319,-0.218918,-3.153144,0.163300
5999,99.983333,7,-4061.075811,-2756.288625,279329.343262,0.189662,2.979493,-0.051513
6000,100.000000,1,-8877.290310,-1974.840360,272702.189765,0.218787,3.159613,0.422737
6000,100.000000,7,-4076.013686,-2735.578853,279478.602045,-0.221927,-3.148670,0.207110
6001,100.016667,1,-8877.290310,-1974.840360,272702.189765,0.218787,3.159613,0.422737
6001,100.016667,7,-4086.204480,-2751.655211,280583.799962,-0.216003,-3.159784,0.110103
6002,100.033333,1,-8879.525907,-1972.620871,272771.818904,0.220114,3.156634,0.407998
6002,100.033333,7,-4076.627751,-2753.108280,280169.718440,-0.216769,-3.237610,0.059890
6003,100.050000,1,-8879.525907,-1972.620871,272771.818904,0.220114,3.156634,0.407998
6003,100.050000,7,-4076.627751,-2753.108280,280169.718440,-0.216769,-3.237610,0.059890
6004,100.066667,7,-4076.627751,-2753.108280,280169.718440,-0.216769,-3.237610,0.059890
6005,100.083333,1,-8879.525907,-1972.620871,272771.818904,0.220114,3.156634,0.407998
6005,100.083333,7,-4076.627751,-2753.108280,280169.718440,-0.216769,-3.237610,0.059890
6006,100.100000,1,-8877.585947,-1969.327964,272711.294984,0.218752,3.159133,0.422489
6006,100.100000,7,-4072.239714,-2751.417994,279761.341772,-0.202540,-3.039592,-0.027285
6007,100.116667,1,-8866.950094,-1970.439871,272474.866364,0.217642,3.146609,0.414632
6007,100.116667,7,-4076.627751,-2753.108280,280169.718440,-0.216769,-3.237610,0.059890
6010,100.166667,1,-8886.583094,-1982.474425,272992.186279,0.220701,3.139940,0.435157
6011,100.183333,1,-8882.350923,-1978.749321,272859.940454,0.219746,3.149694,0.428747
6011,100.183333,7,-4016.951387,-2731.739542,276404.187418,-0.232590,-3.116790,0.365396
6012,100.200000,7,-4021.294702,-2730.973422,276906.359899,0.232998,3.099244,-0.350604
6013,100.216667,7,-4007.716049,-2724.702854,275966.561062,0.228769,3.103283,-0.386997
6014,100.233333,1,-8899.823209,-1984.811843,273309.421430,0.223160,3.149477,0.428516
6014,100.233333,7,-4011.460002,-2726.264767,276423.044497,0.231783,3.105875,-0.363317
6015,100.250000,7,-4057.884497,-2723.575514,279641.683104,0.184198,3.109968,0.218656
6016,100.266667,7,-4065.477598,-2724.742544,279761.992959,-0.180212,-3.145291,-0.221730
6017,100.283333,7,-4059.890657,-2736.364253,278964.552740,-0.219349,-3.135932,0.227820
6018,100.300000,7,-4059.890657,-2736.364253,278964.552740,-0.219349,-3.135932,0.227820
6019,100.316667,7,-4055.924996,-2734.760192,278491.909464,-0.216382,-3.133056,0.264272
6020,100.333333,7,-4055.924996,-2734.760192,278491.909464,-0.216382,-3.133056,0.264272
6021,100.350000,7,-4055.924996,-2734.760192,278491.909464,-0.216382,-3.133056,0.264272
6022,100.366667,7,-4028.652600,-2725.428401,277807.741344,0.198821,3.116751,-0.309053
6023,100.383333,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6024,100.400000,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6024,100.400000,7,-4069.425863,-2740.816204,279427.078991,-0.222060,-3.149985,0.210960
6025,100.416667,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6026,100.433333,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6026,100.433333,7,-4065.593378,-2739.305439,278962.461356,-0.218946,-3.145249,0.249524
6027,100.450000,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6027,100.450000,7,-4055.924996,-2734.760192,278491.909464,-0.216382,-3.133056,0.264272
6028,100.466667,7,-4062.600106,-2765.814564,280017.681548,0.191462,3.015100,-0.029263
6029,100.483333,1,-8886.841555,-1976.947991,273000.144214,0.220666,3.139480,0.434903
6030,100.500000,1,-8851.064221,-1973.523431,272160.124941,0.226575,3.144988,0.461130
6030,100.500000,7,-4063.632992,-2764.713808,279897.683697,0.192129,2.995812,-0.043613
6031,100.516667,1,-8851.064221,-1973.523431,272160.124941,0.226575,3.144988,0.461130
6031,100.516667,7,-4065.593378,-2739.305439,278962.461356,-0.218946,-3.145249,0.249524
6032,100.533333,7,-4065.593378,-2739.305439,278962.461356,-0.218946,-3.145249,0.249524
6033,100.550000,7,-4072.699168,-2744.983067,279861.124397,-0.225012,-3.166975,0.192278
6034,100.566667,7,-4065.593378,-2739.305439,278962.461356,-0.218946,-3.145249,0.249524
6035,100.583333,1,-8796.643587,-1959.628110,270664.334327,0.213285,3.120283,0.520912
6035,100.583333,7,-4073.046427,-2745.008132,280013.132441,-0.201783,-3.028677,-0.081357
6036,100.600000,7,-4077.056920,-2739.145891,279557.881203,-0.215143,-3.163174,0.192560
6037,100.616667,7,-4017.550020,-2729.416277,276449.493078,0.230025,3.097164,-0.375030
6038,100.633333,7,-4017.550020,-2729.416277,276449.493078,0.230025,3.097164,-0.375030
6039,100.650000,7,-4018.857326,-2733.145206,276535.026838,-0.227027,-3.114376,0.389913
6040,100.666667,7,-4085.251124,-2727.221283,279655.995086,-0.191932,-3.041183,-0.076552
6041,100.683333,1,-8806.454602,-1959.743500,271052.145598,0.216844,3.124975,0.503957
6041,100.683333,7,-4071.304480,-2718.686556,279077.124608,-0.193489,-2.999668,-0.077846
6042,100.700000,7,-4071.304480,-2718.686556,279077.124608,-0.193489,-2.999668,-0.077846
6043,100.716667,7,-4071.304480,-2718.686556,279077.124608,-0.193489,-2.999668,-0.077846
6044,100.733333,7,-4071.304480,-2718.686556,279077.124608,-0.193489,-2.999668,-0.077846
6045,100.750000,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6045,100.750000,7,-4021.434179,-2707.136462,277730.393699,0.197902,3.099292,0.353927
6046,100.766667,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6046,100.766667,7,-4069.758615,-2743.843950,280052.172184,-0.218913,-3.153122,0.163344
6047,100.783333,7,-4049.077772,-2748.496299,280271.487078,0.180481,3.052404,-0.081997
6048,100.800000,7,-4067.936812,-2745.523601,279939.630392,-0.218868,-3.176394,0.145438
6049,100.816667,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6049,100.816667,7,-4041.726956,-2748.505406,279950.501294,0.184913,3.073700,-0.140698
6050,100.833333,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6050,100.833333,7,-4041.726956,-2748.505406,279950.501294,0.184913,3.073700,-0.140698
6052,100.866667,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6052,100.866667,7,-4067.936812,-2745.523601,279939.630392,-0.218868,-3.176394,0.145438
6053,100.883333,7,-4073.414425,-2725.830710,279221.595436,-0.187743,-2.999817,-0.074479
6054,100.900000,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6054,100.900000,7,-4065.178903,-2725.046310,278844.384280,-0.183447,-2.978694,-0.064024
6055,100.916667,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6055,100.916667,7,-4073.414425,-2725.830710,279221.595436,-0.187743,-2.999817,-0.074479
6056,100.933333,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6056,100.933333,7,-4073.414425,-2725.830710,279221.595436,-0.187743,-2.999817,-0.074479
6057,100.950000,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6057,100.950000,7,-4074.906950,-2744.459687,279949.707741,-0.207369,-3.046152,-0.068945
6058,100.966667,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6058,100.966667,7,-4082.214971,-2750.322092,280267.915870,-0.206417,-3.074808,-0.097141
6059,100.983333,1,-8890.609759,-1978.514756,273199.602033,0.223502,3.156183,0.408663
6059,100.983333,7,-4073.414425,-2725.830710,279221.595436,-0.187743,-2.999817,-0.074479
6061,101.016667,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6063,101.050000,7,-4032.610423,-2753.735145,278085.970224,0.227131,3.105505,-0.298902
6064,101.066667,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6065,101.083333,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6066,101.100000,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6067,101.116667,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6067,101.116667,7,-4074.985383,-2752.053447,280000.275951,-0.219336,-3.134258,0.188310
6068,101.133333,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6068,101.133333,7,-4074.985383,-2752.053447,280000.275951,-0.219336,-3.134258,0.188310
6070,101.166667,1,-8875.148895,-1982.460854,272989.608415,0.220712,3.139978,0.435196
6070,101.166667,7,-4078.779317,-2753.446005,280461.247040,-0.221940,-3.133864,0.135408
6071,101.183333,1,-8842.576019,-1967.868667,272162.690101,0.212006,3.130895,0.486598
6072,101.200000,1,-8871.211948,-1984.385407,272866.463372,0.219718,3.149229,0.428600
6072,101.200000,7,-4078.779317,-2753.446005,280461.247040,-0.221940,-3.133864,0.135408
6073,101.216667,1,-8871.211948,-1984.385407,272866.463372,0.219718,3.149229,0.428600
6073,101.216667,7,-4074.985383,-2752.053447,280000.275951,-0.219336,-3.134258,0.188310
6074,101.233333,1,-8871.211948,-1984.385407,272866.463372,0.219718,3.149229,0.428600
6074,101.233333,7,-4074.985383,-2752.053447,280000.275951,-0.219336,-3.134258,0.188310
6075,101.250000,1,-8879.745497,-1974.579717,273037.698304,0.222613,3.166868,0.401891
6075,101.250000,7,-4027.153465,-2736.643975,277619.589513,0.186640,2.930135,-0.059238
6077,101.283333,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6077,101.283333,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6078,101.300000,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6078,101.300000,7,-4081.362284,-2728.439194,279773.520706,-0.190452,-3.013751,-0.060285
6079,101.316667,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6079,101.316667,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6080,101.333333,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6080,101.333333,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6081,101.350000,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6082,101.366667,1,-8879.745497,-1974.579717,273037.698304,0.222613,3.166868,0.401891
6082,101.366667,7,-4091.979822,-2743.571309,280729.364853,-0.198692,-3.063952,-0.054461
6083,101.383333,1,-8879.745497,-1974.579717,273037.698304,0.222613,3.166868,0.401891
6084,101.400000,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6085,101.416667,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6086,101.433333,1,-8879.745497,-1974.579717,273037.698304,0.222613,3.166868,0.401891
6086,101.433333,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6087,101.450000,1,-8879.745497,-1974.579717,273037.698304,0.222613,3.166868,0.401891
6087,101.450000,7,-4049.856701,-2713.446130,278900.814725,-0.187366,-3.167996,-0.235918
6092,101.533333,7,-4031.585876,-2732.889074,277539.183748,-0.203170,-3.364230,0.041327
6093,101.550000,7,-4037.779848,-2736.040901,279322.880397,0.168037,2.992763,-0.020674
6094,101.566667,7,-4038.240921,-2776.727922,279298.499956,0.209732,3.080082,-0.203527
6095,101.583333,7,-4040.437554,-2753.168749,278717.396781,0.187258,2.963639,-0.061879
6096,101.600000,7,-4029.606503,-2727.812844,278765.206527,0.165866,2.978234,-0.036380
6097,101.616667,7,-4029.606503,-2727.812844,278765.206527,0.165866,2.978234,-0.036380
6098,101.633333,7,-4029.606503,-2727.812844,278765.206527,0.165866,2.978234,-0.036380
6099,101.650000,7,-4029.606503,-2727.812844,278765.206527,0.165866,2.978234,-0.036380
6100,101.666667,7,-4012.218700,-2716.226532,276417.718693,-0.206431,-3.389568,0.048035
6101,101.683333,7,-4029.638829,-2745.012113,278184.426911,0.188807,2.941697,-0.051010
6102,101.700000,1,-8894.734799,-1977.895924,273503.268849,0.218466,3.146202,0.414857
6102,101.700000,7,-4012.218700,-2716.226532,276417.718693,-0.206431,-3.389568,0.048035
6103,101.716667,1,-8894.734799,-1977.895924,273503.268849,0.218466,3.146202,0.414857
6103,101.716667,7,-4012.218700,-2716.226532,276417.718693,-0.206431,-3.389568,0.048035
6104,101.733333,1,-8894.734799,-1977.895924,273503.268849,0.218466,3.146202,0.414857
6104,101.733333,7,-4104.513596,-2790.926579,282731.832467,0.192322,3.111775,0.005845
6105,101.750000,1,-8880.153414,-1983.636107,273146.899528,0.222897,3.126549,0.428328
6105,101.750000,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6106,101.766667,1,-8896.462327,-1981.152641,273557.471556,0.219786,3.143088,0.400293
6106,101.766667,7,-4033.095446,-2727.228573,277606.776199,-0.171408,-2.925614,-0.046645
6107,101.783333,7,-4020.942093,-2726.480740,278378.118259,0.167239,2.959506,0.039883
6108,101.800000,1,-8880.153414,-1983.636107,273146.899528,0.222897,3.126549,0.428328
6108,101.800000,7,-4033.206811,-2751.626297,279711.406794,0.189295,3.172465,-0.101588
6109,101.816667,1,-8880.153414,-1983.636107,273146.899528,0.222897,3.126549,0.428328
6109,101.816667,7,-4033.206811,-2751.626297,279711.406794,0.189295,3.172465,-0.101588
6110,101.833333,7,-4033.206811,-2751.626297,279711.406794,0.189295,3.172465,-0.101588
6111,101.850000,7,-4038.615431,-2752.716524,280106.498521,0.186179,3.135759,-0.111145
6112,101.866667,7,-4052.250855,-2758.015143,279566.348204,0.203648,3.272539,0.041320
6113,101.883333,1,-8865.104870,-1980.884438,272773.391029,0.220442,3.117230,0.436076
6113,101.883333,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6114,101.900000,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6115,101.916667,1,-8880.153414,-1983.636107,273146.899528,0.222897,3.126549,0.428328
6115,101.916667,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6116,101.933333,7,-4039.205448,-2757.057658,279426.637053,0.192417,2.982451,-0.014101
6117,101.950000,1,-8878.826566,-1980.477469,273104.919501,0.221631,3.129972,0.441706
6117,101.950000,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6118,101.966667,1,-8846.743035,-1968.843897,272293.935578,0.214292,3.118917,0.480810
6118,101.966667,7,-4074.532822,-2756.470574,280808.193102,-0.215444,-3.197621,0.054789
6119,101.983333,7,-4069.150506,-2755.041949,280659.941474,-0.220188,-3.236326,0.056758
6122,102.033333,7,-4076.121788,-2734.594646,279814.907380,-0.190593,-3.015438,-0.056370
6123,102.050000,7,-4076.121788,-2734.594646,279814.907380,-0.190593,-3.015438,-0.056370
6124,102.066667,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6124,102.066667,7,-4041.206707,-2720.291701,278715.056958,-0.190122,-3.187348,-0.219984
6125,102.083333,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6125,102.083333,7,-4033.095446,-2727.228573,277606.776199,-0.171408,-2.925614,-0.046645
6126,102.100000,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6126,102.100000,7,-4039.043077,-2724.803060,279162.673307,-0.197680,-3.180491,-0.190724
6127,102.116667,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6127,102.116667,7,-4039.043077,-2724.803060,279162.673307,-0.197680,-3.180491,-0.190724
6128,102.133333,1,-8868.101816,-1972.607557,272769.270600,0.220125,3.156670,0.408039
6128,102.133333,7,-4064.240368,-2732.322026,279592.515143,-0.196890,-3.001146,-0.073677
6129,102.150000,1,-8872.689858,-1970.824652,272912.574204,0.221091,3.146962,0.414587
6129,102.150000,7,-4036.111828,-2737.977275,279811.627489,0.171297,2.993565,-0.022548
6130,102.166667,7,-4069.150506,-2755.041949,280659.941474,-0.220188,-3.236326,0.056758
6131,102.183333,1,-8859.268247,-1968.453759,272589.202282,0.218621,3.137132,0.421649
6131,102.183333,7,-4059.382624,-2747.636153,279537.225036,-0.215959,-3.149347,0.213857
6132,102.200000,1,-8859.268247,-1968.453759,272589.202282,0.218621,3.137132,0.421649
6132,102.200000,7,-4059.382624,-2747.636153,279537.225036,-0.215959,-3.149347,0.213857
6134,102.233333,7,-4068.453273,-2754.464625,279961.808765,-0.218850,-3.151566,0.171917
6135,102.250000,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6135,102.250000,7,-4083.600056,-2734.855091,280142.906138,-0.195288,-3.041681,-0.074046
6136,102.266667,7,-4083.600056,-2734.855091,280142.906138,-0.195288,-3.041681,-0.074046
6137,102.283333,7,-4083.600056,-2734.855091,280142.906138,-0.195288,-3.041681,-0.074046
6138,102.300000,7,-4083.600056,-2734.855091,280142.906138,-0.195288,-3.041681,-0.074046
6139,102.316667,7,-4073.806446,-2751.084218,280532.077129,-0.221473,-3.153246,0.097014
6140,102.333333,1,-8871.199354,-1973.216238,272865.908241,0.219722,3.149260,0.428536
6140,102.333333,7,-4017.958843,-2726.574555,278377.723066,0.168431,2.948738,0.022640
6141,102.350000,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6141,102.350000,7,-4073.806446,-2751.084218,280532.077129,-0.221473,-3.153246,0.097014
6142,102.366667,7,-4066.432746,-2760.704764,280653.496532,-0.221623,-3.197740,0.055541
6143,102.383333,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6143,102.383333,7,-4049.753852,-2740.214872,278465.957135,-0.216254,-3.131406,0.265637
6144,102.400000,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6144,102.400000,7,-4049.753852,-2740.214872,278465.957135,-0.216254,-3.131406,0.265637
6145,102.416667,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6145,102.416667,7,-4024.437116,-2746.591734,279130.203680,0.184449,3.112453,-0.229900
6146,102.433333,1,-8872.987213,-1976.477024,272921.919182,0.221051,3.146420,0.414383
6146,102.433333,7,-4024.437116,-2746.591734,279130.203680,0.184449,3.112453,-0.229900
6147,102.450000,7,-4024.437116,-2746.591734,279130.203680,0.184449,3.112453,-0.229900
6148,102.466667,7,-4048.806714,-2740.424078,280073.877115,0.164759,3.014857,-0.002477
6149,102.483333,7,-4050.920539,-2765.812569,280017.118252,0.191465,3.015163,-0.029313
6150,102.500000,1,-8890.824946,-1980.478778,273465.844127,0.226017,3.166420,0.402567
6150,102.500000,7,-4032.176343,-2752.796486,280085.501223,0.187736,3.093655,-0.162069
6151,102.516667,1,-8890.824946,-1980.478778,273465.844127,0.226017,3.166420,0.402567
6151,102.516667,7,-4024.437116,-2746.591734,279130.203680,0.184449,3.112453,-0.229900
6152,102.533333,1,-8884.070229,-1976.182081,273255.603536,0.225086,3.176956,0.397259
6152,102.533333,7,-4066.929965,-2758.406881,280688.758059,-0.220857,-3.200653,0.101472
6153,102.550000,7,-4065.334974,-2752.577765,280364.520233,-0.222492,-3.177884,0.148517
6154,102.566667,1,-8861.718371,-1972.447690,272747.375675,0.220098,3.156440,0.408998
6154,102.566667,7,-4033.095446,-2727.228573,277606.776199,-0.171408,-2.925614,-0.046645
6155,102.583333,1,-8861.718371,-1972.447690,272747.375675,0.220098,3.156440,0.408998
6155,102.583333,7,-4076.121788,-2734.594646,279814.907380,-0.190593,-3.015438,-0.056370
6156,102.600000,1,-8861.718371,-1972.447690,272747.375675,0.220098,3.156440,0.408998
6156,102.600000,7,-4076.121788,-2734.594646,279814.907380,-0.190593,-3.015438,-0.056370
6157,102.616667,7,-4074.375421,-2735.568399,279903.737137,-0.190263,-3.032314,-0.038293
6158,102.633333,7,-4059.382624,-2747.636153,279537.225036,-0.215959,-3.149347,0.213857
6159,102.650000,1,-8866.588833,-1976.314384,272899.660593,0.221024,3.146195,0.415326
6159,102.650000,7,-4059.382624,-2747.636153,279537.225036,-0.215959,-3.149347,0.213857
6160,102.666667,1,-8861.718371,-1972.447690,272747.375675,0.220098,3.156440,0.408998
6160,102.666667,7,-4059.382624,-2747.636153,279537.225036,-0.215959,-3.149347,0.213857
6161,102.683333,7,-4062.988574,-2748.989999,279989.225432,-0.219131,-3.155354,0.169032
6162,102.700000,7,-4062.988574,-2748.989999,279989.225432,-0.219131,-3.155354,0.169032
6163,102.716667,1,-8866.588833,-1976.314384,272899.660593,0.221024,3.146195,0.415326
6163,102.716667,7,-4067.376318,-2756.612796,280498.114254,-0.216469,-3.164920,0.119819
6164,102.733333,7,-4005.518099,-2707.925180,277235.072970,0.195525,3.088867,0.365700
6165,102.750000,1,-8841.770375,-1966.306228,272312.218135,0.207601,3.133389,0.454865
6165,102.750000,7,-4018.232140,-2714.980950,276380.015618,-0.168534,-2.913975,-0.081239
